"LOC_ID";"LOC_PRV_COD";"LOC_NOMBRE"
7351;"41";VILLAVERDE DEL RIO
7352;"41";EL VISO DEL ALCOR
7370;"41";ESPARTINAS
7371;"35";SAN NICOLAS DE TOLENTINO (CAPITAL MUNICIPAL)
7390;"15";MILLADOIRO
7391;"45";OJENA
7392;"06";RIBERA DEL FRESNO
7410;"06";VALUENGO
7411;"06";TORREFRESNADA
7412;"06";"GUARDAPERALES; LOS"
7413;"10";ALDEHUELA DE JERTE
7414;"10";CASAS DE MILLAN
7415;"21";CALA
7416;"06";SAN JORGE DE ALOR
7417;"21";ZUFRE
7418;"21";ARROYOMOLINOS DE LEON
7430;"41";VALDEZORRA
7431;"06";MONTERRUBIO DE LA SERENA
7450;"06";TORRE MIGUEL SESMERO
7451;"06";MEDINA DE LAS TORRES
7452;"06";HINOJOSA DEL VALLE
7453;"18";ARMILLA
7454;"18";PELIGROS
7455;"18";IZNALLOZ
7456;"21";BOLLULLOS DEL CONDADO
7457;"38";GRANADILLA
7458;"21";VILLARRASA
7459;"21";CARTAYA
7460;"38";SAN MIGUEL DE ABONA
7461;"21";REAL DE LA JARA
7462;"11";SANTA MARIA
7463;"11";PUERTO REAL
7470;"06";VILLAGRACIA DE LA TORRE
7471;"11";"BOSQUE; EL"
7472;"28";BRUNETE
7473;"28";VALDEMORILLO
7490;"10";ALMOHARIN
7491;"10";ALMOHARIN
7510;"06";PALLARES
7530;"06";TRASIERRA
7531;"38";FRAILE
7532;"21";"PALMA DEL CONDADO; LA"
7550;"41";GINES
7570;"06";PERALEDA DEL ZAUCEJO
7571;"41";CASTILLEJA DE GUZMAN
7572;"41";BOLLULOS
7573;"41";BOLLULLOS
7590;"10";MARQUILLA DE PINARES
7591;"45";VILLALUENGA
7610;"28";TORRELODONES
7630;"10";MIDRIGAL
7631;"41";BENACAZON
7632;"21";TATERNA
7633;"21";HINOJOS
7634;"11";BENAMAHOMA
7635;"06";OLIVA DE MERIDA
7636;"35";SANTA LUCIA DE TIRAJANA (CAPITAL MUNICIPAL)
7650;"06";TORREFRESNEDA
7670;"21";PALOS DE LA FRONTERA
7690;"06";PEROCHE
7710;"06";RETAMAL DE LLERENA
7711;"06";VALVERDE DE BURGUILLOS
7712;"41";ALCALA DE GUADAIRA
7713;"06";"GUARDA; LA"
7714;"45";EL VISO DE SAN JUAN
7715;"06";CASTILBLANCO
7716;"06";SIRUELA
7717;"06";FUENLABRADA DE LOS MONTES
7730;"06";PELOCHE
7731;"11";ROTA
7750;"11";SAN MARTIN DEL TESORILLO
7751;"21";AYAMONTE
7752;"03";ALICANTE/ALACANT
7753;"05";AVILA
7754;"09";BURGOS
7755;"23";"CAROLINA; LA"
7772;"04";ALMERIA
7773;"14";VELALCAZAR
7774;"10";TALAVERA DE LA VERA
7775;"10";MAJADAS DEL TIETAR
7776;"41";"CABEZAS DE SAN JUAN; LAS"
7777;"16";TARANCON
7778;"16";CUENCA
7792;"41";BURGUILLOS
7793;"41";"TROBAL; EL"
7794;"41";"SAUCEJO; EL"
7795;"41";ALGAMITAS
7796;"02";TOBARRA
7797;"02";"ANORIAS; LAS"
7798;"04";AGANGOSA VICAR
7799;"02";ALBACETE
7812;"10";ABERTURA
7813;"10";VILLAMESIAS
7832;"35";MOGAN (CAPITAL MUNICIPAL)
7852;"41";CAZALLA DE LA SIERRA
7872;"06";PUEBLA DE LA REINA
7873;"28";SAN LORENZO DE EL ESCORIAL
7874;"28";"ESCORIAL; EL"
7875;"28";COLLADO VILLALBA
7876;"45";CEDILLO DEL CONDADO
7877;"45";VAL DE SANTO DOMINGO
7878;"45";"ROMERAL; EL"
7892;"06";BODONAL DE LA SIERRA
7893;"21";ISLA CRISTINA
7894;"28";ORCASITAS
7895;"28";MORALEJA DE ENMEDIO
7912;"21";VILLABLANCA
7913;"21";LEPE
7932;"10";CASTAÑAR DE IBOR
7933;"10";BELVIS DE MONROY
7952;"10";SAN MARTIN DE TREVEJO
7953;"10";ACEBO
7954;"28";COBEÑA
7955;"21";ARROYOMOLINOS DE LEON
7956;"38";VILAFLOR
7957;"38";"ARICO; DE"
7972;"06";TALIGA
7992;"04";ROQUETAS DE MAR
8012;"45";HORMIGOS
8013;"45";SANTA MARIA DE BENQUERENCIA
8014;"45";"CARPIO DE TAJO; EL"
8015;"45";MONTESCLAROS
8016;"45";ESCALONA
8017;"45";ALDEAENCABO DE ESCALONA
8018;"45";SANTA OLALLA
8019;"45";CAMARENA
8020;"45";"PUEBLA DE MONTALBAN; LA"
8021;"38";"REALEJOS; LOS"
8022;"45";FUENSALIDA
8023;"45";CEBOLLA
8024;"45";PELAHUSTAN
8025;"45";NAVAHERMOSA
8026;"45";MENASALBAS
8027;"45";TOTANES
8028;"45";ALBARREAL DE TAJO
8029;"45";NOMBELA
8030;"45";NOMBELDA
8031;"45";CERVERA DE LOS MONTES
8032;"45";TALAVERA LA NUEVA
8033;"45";DOMINGO PEREZ
8034;"45";PEPINO
8035;"45";BERNUY
8036;"45";TORRALBA DE ORPESA
8037;"45";LUCILLOS
8038;"45";ESPINOSO DEL REY
8039;"45";"NAVALUCILLOS; LOS"
8040;"45";AZUTAN
8041;"45";MESEGAR
8042;"45";SAN ROMAN DE LOS MONTES
8043;"45";SEGURILLA
8044;"45";EL REAL DE SAN VICENTE
8045;"38";GUARGACHO
8046;"45";OROPESA
8047;"45";VALDEGARDEJAR
8048;"45";VALDEVERDEJA
8049;"45";ALCAUDETE DE LA JARA
8050;"45";"CAMPILLO DE LA JARA; EL"
8051;"45";VILLANUEVA DE ALCARDETE
8052;"45";TEMBLEQUE
8053;"45";MORA
8054;"45";"GUARDIA; LA"
8055;"38";PUERTO DE LA CRUZ
8056;"45";CAMUÑAS
8057;"45";MADRIDEJOS
8058;"45";LILLO
8059;"45";MAZARAMBROE
8060;"45";VILLACAÑAS
8061;"45";QUINTANAR DE LA ORDEN
8062;"45";CORRAL DEL ALMAGUER
8063;"45";TURLEQUE
8064;"45";CONSUEGRA
8065;"45";ORGAZ
8066;"45";NOBLEJAS
8067;"45";CITUECA
8068;"45";CHUECA
8069;"38";TACORONTE
8072;"38";"OROTAVA; LA"
8073;"10";ESTACION ARROYO-MALPARTIDA
8074;"38";SAN ANDRES (SANTA CRUZ DE TENERIFE)
8075;"10";HERVAS
8076;"04";AGUADULCE
8077;"38";TEGUESTE
8092;"45";NAVAMORCUENDE
8093;"45";MONTEARAGON
8094;"45";NAVALCAN
8095;"45";"NAVALMORALES; LOS"
8096;"45";VELADA
8097;"45";ERUSTES
8098;"45";CALERA Y CHOZAS
8099;"45";"CERRALBOS; LOS"
8100;"04";HUERCAL-OVERA
8101;"11";LOS BARRIOS
8102;"21";MINAS DEL RIO TINTO
8103;"08";BARCELONA
8104;"11";BARBATE
8105;"11";VEJER DE LA FRONTERA
8112;"38";"SAUZAL; EL"
8113;"38";"SOBRADILLO; EL"
8114;"38";"RESBALA; LA (LA VICTORIA)"
8115;"38";SAN ISIDRO (EL ROSARIO)
8132;"06";YERBES
8133;"38";ARAFO
8134;"06";PUEBLA DEL MAESTRE
8152;"38";ICOD
8153;"38";SOBRADILLO
8154;"38";GUIA DE ISORA
8155;"28";PARACUELLOS DEL JARAMA
8156;"38";SAN JOSE
8157;"38";"MATANZA DE ACENTEJO; LA"
8158;"38";"GUANCHA; LA"
8159;"38";SAN JUAN DE LA RAMBLA
8160;"10";VILLAMIEL
8161;"10";SAN MARTIN
8162;"14";"CARLOTA; LA"
8172;"38";TEJINA
8173;"06";CAMPILLO DE LLERENA
8174;"06";LLERA
8175;"06";FUENTE DEL ARCO
8192;"45";NUMANCIA DE LA SAGRA
8193;"45";RECAS
8194;"45";MOCEJON
8195;"45";OLIAS DEL REY
8196;"45";ALAMEDA DE LA SAGRA
8197;"45";SESEÑA
8198;"45";SESEÑA VIEJO
8199;"45";AZUCAICA
8200;"45";CHOZAS DE CANAVES
8201;"45";YUNCLILLOS
8212;"38";VALLE DE GUERRA
8232;"29";SECADERO
8233;"11";"SECADERO; EL"
8252;"11";MEDINA
8272;"06";LOS ESPARRAGALES
8292;"18";CULLAR-VEGA
8293;"18";ALBOLOTE
8294;"18";PINOS PUENTE
8295;"18";CASA NUEVA
8296;"18";EL VENTORILLO
8297;"18";MARACENA
8298;"04";VIATOR
8312;"18";ZUJAIRA
9453;"04";BALERMA
9455;"04";MATAGORDA
9472;"41";"PALMAR DE TROYA; EL"
9493;"04";CARBONERAS
9592;"45";CUBEJA
9595;"45";MENTRIDA
9597;"13";ALMADEN
9676;"41";AZNALCOLLAR
9736;"38";"ESPERANZA; LA"
9797;"28";ANCHUELO
9882;"29";TORRE DE BENAGALBON
9891;"10";CARCABOSO
20267;"01";KINTANA
20268;"01";KOMUNIOI
20269;"01";KONTRASTA
20270;"01";KORRES
20271;"01";KRIPAN
20272;"01";KRISPIÑANA
20273;"01";KUARTANGO
20274;"01";LABASTIDA
20275;"01";LABRAZA
20276;"01";LACERVILLA
20277;"01";LACORZANA
20278;"01";LACORZANILLA
20279;"01";LAGRAN
20280;"01";LAGUARDIA
20281;"01";LAHOZ
20282;"01";LALASTRA
20283;"01";LANCIEGO
20284;"01";LANDA
20285;"01";LANGARA-GANBOA
20286;"01";LANGARIKA
20287;"01";LANGRAIZ OKA
20288;"01";LANTARON
20289;"01";LANTZIEGO
20290;"01";LAPUEBLA DE LABARCA
20291;"01";LARRAZKETA
20292;"01";LARRAZUBI
20293;"01";LARREA
20294;"01";LARRINBE
20295;"01";LARRINOA
20296;"01";LASARTE
20297;"01";LASERNA
20298;"01";LASIERRA
20299;"01";LAUDIO/LLODIO
20300;"01";LECIÑANA DE LA OCA
20301;"01";LECIÑANA DEL CAMINO
20302;"01";LEGARDA
20303;"01";LEGUTIANO
20304;"01";LEJARZO
20305;"01";LEKAMAÑA
20306;"01";LEORZA
20307;"01";LERMANDA
20308;"01";LETONA
20309;"01";LEZA
20310;"01";LEZAMA
20311;"01";LEZIÑANA
20312;"01";LLANTENO
20313;"01";LOPIDANA
20314;"01";LOZA
20315;"01";LUBIANO
20316;"01";LUIAONDO
20317;"01";LUJO
20318;"01";LUKIANO
20319;"01";LUKO
20320;"01";LUNA
20321;"01";LUXO
20322;"01";LUZURIAGA
20323;"01";MADARIA
20324;"01";MAEZTU/MAESTU
20325;"01";MANDAITA
20326;"01";MANDOJANA
20327;"01";MAÑUETA
20328;"01";MANURGA
20329;"01";MANZANOS
20330;"01";MARGARITA
20331;"01";MARIETA-LARRINZAR
20332;"01";MARINDA
20333;"01";MARKINA
20334;"01";MARKINEZ
20335;"01";MAROÑO
20336;"01";MARTIODA
20337;"01";MATAUCO
20338;"01";MATURANA
20339;"01";MELLEDES
20340;"01";MENAGARAI-BEOTEGI
20341;"01";MENDAROZKETA
20342;"01";MENDIBIL
20343;"01";MENDIETA
20344;"01";MENDIGUREN
20345;"01";MENDIJUR
20346;"01";MENDIOLA
20347;"01";MENDOZA
20348;"01";MENOIO
20349;"01";MEZKIA
20350;"01";MIJANCAS
20351;"01";MIÑANO MAYOR
20352;"01";MIÑANO MENOR
20353;"01";MIÑAO GOIEN
20354;"01";MIÑAO GUTXIA
20355;"01";MIOMA
20356;"01";MOLINILLA
20357;"01";MONASTERIOGUREN
20358;"01";MONTEVITE
20359;"01";MONTORIA
20360;"01";MOREDA DE ALAVA
20361;"01";MORETA
20362;"01";MORILLAS
20363;"01";MUNAIN
20364;"01";MURGA
20365;"01";MURGUIA
20366;"01";MURUA
20367;"01";MUSITU
20368;"01";NAFARRATE
20369;"01";NAFARRETE
20370;"01";NANCLARES DE GANBOA
20371;"01";NARVAXA
20372;"01";NAVARIDAS
20373;"01";NOGRARO
20374;"01";NUVILLA
20375;"01";OCIO
20376;"01";OIARDO
20377;"01";OION
20378;"01";OKARIZ
20379;"01";OKINA
20380;"01";OKOIZTA
20381;"01";OKONDO
20382;"01";OKONDOGOIENA
20383;"01";OKONDOJENA
20384;"01";OLABARRI
20385;"01";OLABEZAR
20386;"01";OLAETA
20387;"01";OLANO
20388;"01";OLLAVARRE
20389;"01";ONDATEGI
20390;"01";ONRAITA
20391;"01";OPAKUA
20392;"01";OPELLORA
20393;"01";ORBISO
20394;"01";ORDOÑANA
20395;"01";OREITIA
20396;"01";ORMIJANA
20397;"01";OSMA
20398;"01";OTAZU
20399;"01";OTEO
20400;"01";OTO BARREN
20401;"01";OTO GOIEN
20402;"01";OYON
20403;"01";OZAETA
20404;"01";OZEKA
20405;"01";PAGANOS
20406;"01";PAGOETA
20407;"01";PAUL
20408;"01";PAYUETA
20409;"01";PEÑACERRADA
20410;"01";PINEDO
20411;"01";PIPAON
20412;"01";POBES
20413;"01";PORTILLA
20414;"01";PUENTELARRA
20415;"01";QUEJANA
20416;"01";QUEJO
20417;"01";QUINTANILLA DE LA RIBERA
20418;"01";QUINTANILLA DE VALDEGOVIA
20419;"01";RESPALDIZA
20420;"01";RETES DE LLANTENO
20421;"01";RETES DE TUDELA
20422;"01";RIBERA
9454;"04";ALMERIMAR
9456;"41";"GARROBO; EL"
9632;"06";VALDECABALLEROS
9697;"04";PECHINA
9886;"04";"MOLINOS; LOS"
9892;"10";VEGAVIANA
10016;"06";SAN BENITO DE LA CONTIENDA
20423;"01";RIBERA ALTA
20514;"01";VIRGALA MENOR
20515;"01";VITORIA-GASTEIZ
20516;"01";ZAITEGI
20517;"01";ZALDUONDO
20518;"01";ZAMBRANA
20519;"01";ZARATE
20520;"01";ZEKUIANO
20521;"01";ZERIO
20522;"01";ZESTAFE
20523;"01";ZIGOITIA
20524;"01";ZIORRAGA
20525;"01";ZIRIANO
20526;"01";ZUAZA
20527;"01";ZUAZO DE SAN MILLAN
20528;"01";ZUAZO DE VITORIA
20529;"01";ZUBILLAGA
20530;"01";ZUDIBIARTE
20531;"01";ZUHATZU
20532;"01";ZUHATZU DONEMILIAGA
20533;"01";ZUHATZU-KUARTANGO
20534;"01";ZUIA
20535;"01";ZUMELTZU
20536;"01";ZUMELZU
20537;"01";ZURBANO
20538;"02";ABEJUELA
20539;"02";ABENGIBRE
20540;"02";"ABUZADERAS; LAS"
20541;"02";AGRA
20542;"02";AGRAMON
20543;"02";AGUAS NUEVAS
20544;"02";ALATOZ
20545;"02";ALBATANA
20546;"02";ALBOREA
20547;"02";ALCADOZO
20548;"02";ALCALA DEL JUCAR
20549;"02";ALCANTARILLA
20550;"02";ALCARAZ
20551;"02";ALCOZAREJOS
20552;"02";"ALEJOS; LOS"
20553;"02";"ALFERA; LA"
20554;"02";ALJUBE
20555;"02";ALMANSA
20556;"02";ALPERA
20557;"02";"ANGUIJES; LOS"
20558;"02";"ANIMAS; LAS"
20559;"02";ARGAMASON
20560;"02";ARGUELLITE
20561;"02";ARROYOFRIO
20562;"02";ARTEAGA
20563;"02";AYNA
20564;"02";BALAZOTE
20565;"02";"BALLESTERO; EL"
20566;"02";BALSA DE VES
20567;"02";BARRAX
20568;"02";BATAN DEL PUERTO
20569;"02";BEG
20570;"02";BELLOTAR
20571;"02";BERRO
20572;"02";BIENSERVIDA
20573;"02";BOGARRA
20574;"02";BONETE
20575;"02";"BONILLO; EL"
20576;"02";BORMATE
20577;"02";BURRUECO
20578;"02";CALZADA DE VERGARA
20579;"02";CAMPILLO
20580;"02";CAMPILLO DE LA VIRGEN
20581;"02";CAMPILLO DE LAS DOBLAS
20582;"02";CAMPOALBILLO
20583;"02";CAÑADA DE AGRA
20584;"02";CAÑADA DE BUENDIA
20585;"02";CAÑADA DE MOROTE
20586;"02";CAÑADA DEL PROVENCIO
20587;"02";CAÑADA JUNCOSA
20588;"02";CAÑADAS
20589;"02";CAÑADAS DE HACHES ABAJO
20590;"02";CAÑADAS DE HACHES ARRIBA
20591;"02";CANALEJA
20592;"02";"CAÑAR; EL"
20593;"02";CANCARIX
20594;"02";CANTOBLANCO
20595;"02";CARCELEN
20596;"02";CASA BLANCA DE LOS RIOTEROS
20597;"02";CASA CAÑETE
20598;"02";CASA DE LA CABEZA
20599;"02";CASA DE LA NOGUERA
20600;"02";CASA DE LAS MONJAS
20601;"02";CASA ROSA
20602;"02";CASABLANCA
20603;"02";CASAS DE ABAJO
20604;"02";"CASAS DE HACHES; LAS"
20605;"02";CASAS DE JUAN GIL
20606;"02";CASAS DE JUAN NUÑEZ
20607;"02";CASAS DE LAZARO
20608;"02";CASAS DE VES
20609;"02";CASAS DEL CERRO
20610;"02";CASAS IBAÑEZ
20611;"02";CASASOLA
20612;"02";CASICA DEL MADROÑO
20613;"02";"CATALMEREJOS; LOS"
20614;"02";CAUDETE
20615;"02";CENIZATE
20616;"02";CHINCHILLA DE MONTE ARAGON
20617;"02";CHORRETITES DE ABAJO
20618;"02";"CHOSPES; LOS"
20619;"02";CILANCO
20620;"02";CILLERUELO
20621;"02";"COLLADOS; LOS"
20622;"02";CORDOVILLA
20623;"02";CORRAL RUBIO
20624;"02";CORTIJO DE TORTAS
20625;"02";CORTIJOS DEL CURA
20626;"02";CORTIJOS DEL HERRERO
20627;"02";COTILLAS
20628;"02";"CUARTICO; EL"
20629;"02";CUBILLO
20630;"02";CUCHARAL
20631;"02";DEHESA DEL VAL
20632;"02";"DEHESA; LA (AYNA)"
20633;"02";"ERAS; LAS"
20634;"02";"FELIPA; LA"
20635;"02";FEREZ
20636;"02";FONTANAR DE LAS VIÑAS
20637;"02";FUENLABRADA
20638;"02";FUENSANTA
20639;"02";"FUENSANTA; LA"
20640;"02";FUENTE CARRASCA
20641;"02";FUENTE DEL PINO
20642;"02";FUENTE HIGUERA
20643;"02";FUENTEALAMO
20644;"02";FUENTEALBILLA
20645;"02";GALLEGO
20646;"02";"GILA; LA"
20647;"02";"GINETA; LA"
20648;"02";"GINETE; EL (AYNA)"
20649;"02";"GOLLIZO; EL"
20650;"02";GOLOSALVO
20651;"02";GONTAR
20652;"02";"GRAJUELA; LA"
20653;"02";"GRIEGO; EL"
20654;"02";"HERRERA; LA"
20655;"02";"HERRERIA; LA"
20656;"02";"HIGUERA; LA"
20657;"02";HIGUERUELA
20658;"02";"HORCA; LA"
20659;"02";"HORCAJO; EL"
20660;"02";HORNA
20661;"02";HORNO CIEGO
20662;"02";HOYA GONZALO
9494;"04";URRACAL
9612;"41";AGUADULCE
9756;"38";LOS MAJUELOS
9878;"21";CORTECONCEPCION
10116;"07";IBIZA
9896;"10";HERRERA DE ALCANTARA
9996;"36";SALCEDA DE CASELAS
20663;"02";"HOYAS; LAS"
20664;"02";"HOZ; LA"
20665;"02";ISSO
20666;"02";ITUERO
20667;"02";"JARDIN; EL"
20668;"02";JORQUERA
20669;"02";JUAN QUILEZ
20670;"02";JUTIA
20671;"02";"LAMINADOR; EL"
20672;"02";LETUR
20673;"02";LEZUZA
20674;"02";LIETOR
20675;"02";"LUGAR NUEVO; EL"
20676;"02";MADRIGUERAS
20677;"02";MAHORA
20678;"02";MALDONADO
20679;"02";"MARDOS; LOS"
20680;"02";MARIMINGUEZ
20681;"02";MASEGOSO
20682;"02";MESONES
20683;"02";"MESTA DE ALCARAZ; LA"
20684;"02";MESTA DE CORTIJADAS
20685;"02";"MINAS; LAS"
20686;"02";MINATEDA
20687;"02";MINAYA
20688;"02";MINGOGIL
20689;"02";"MOHEDAS; LAS"
20690;"02";"MOLATA; LA"
20691;"02";"MOLINAR; EL"
20692;"02";MOLINICOS
20693;"02";MONTALVOS
20694;"02";MONTEALEGRE DEL CASTILLO
20695;"02";MORA DE SANTA QUITERIA
20696;"02";MORISCOTE
20697;"02";MOTILLEJA
20698;"02";MULLIDAR
20699;"02";MUNERA
20700;"02";NAVA CAMPAÑA
20701;"02";NAVA DE ABAJO
20702;"02";NAVA DE ARRIBA
20703;"02";NAVALENGUA
20704;"02";NAVAS DE JORQUERA
20705;"02";"NAVAZUELA; LA"
20706;"02";NERPIO
20707;"02";"NOGUERA; LA"
20708;"02";"NOGUERON; EL"
20709;"02";"OLMOS; LOS"
20710;"02";ONCEBREROS (LA HERRERA)
20711;"02";ONTUR
20712;"02";OSSA DE MONTIEL
20713;"02";"PARDAL; EL"
20714;"02";"PARED; LA"
20715;"02";PAROLIS
20716;"02";PATERNA DE MADERA
20717;"02";PAULES
20718;"02";PEDRO ANDRES
20719;"02";PEÑARRUBIA
20720;"02";PEÑARRUBIA DE MASEGOSO
20721;"02";PEÑAS DE SAN PEDRO
20722;"02";PEÑASCOSA
20723;"02";PESEBRE
20724;"02";PETROLA
20725;"02";PINILLA
20726;"02";PINILLA (VEGALLERA)
20727;"02";"POCICOS; LOS"
20728;"02";POTICHE
20729;"02";POVEDILLA
20730;"02";POZO BUENO
20731;"02";POZO CAÑADA
20732;"02";POZO LORENTE
20733;"02";POZOHONDO
20734;"02";POZUELO
20735;"02";PUERTO DEL PINO
20736;"02";QUEJIGAL
20737;"02";RALA
20738;"02";"RECUEJA; LA"
20739;"02";REOLID
20740;"02";RIBERA DE CUBAS
20741;"02";RIO MADERA
20742;"02";RIOPAR
20743;"02";ROBLEDO
20744;"02";"RODA; LA"
20745;"02";ROYO ODREA
20746;"02";"ROYO; EL"
20747;"02";"SAHUCO; EL"
20748;"02";"SALOBRAL; EL"
20749;"02";SALOBRE
20750;"02";SAN PEDRO
20751;"02";SANTA ANA
20752;"02";SANTA ANA (FUENTE DEL PINO)
20753;"02";SANTA MARTA
20754;"02";SANTIAGO DE MORA
20755;"02";"SARGUILLA; LA"
20756;"02";SEGE
20757;"02";SIERRA
20758;"02";SOCOVOS
20759;"02";"SOLANA; LA"
20760;"02";SOLANILLA
20761;"02";TARAZONA DE LA MANCHA
20762;"02";TAZONA
20763;"02";TINAJEROS
20764;"02";TIRIEZ
20765;"02";TOLOSA
20766;"02";TORRE PEDRO
20767;"02";TUS
20768;"02";UMBRIA ANGULO
20769;"02";VALDEGANGA
20770;"02";VEGALLERA
20771;"02";VIANOS
20772;"02";VICORTO
20773;"02";VILLA DE VES
20774;"02";VILLALGORDO DEL JUCAR
20775;"02";VILLAMALEA
20776;"02";VILLAPALACIOS
20777;"02";VILLAR DE CHINCHILLA
20778;"02";"VILLAR; EL"
20779;"02";"VILLAREJO; EL"
20780;"02";VILLARES
20781;"02";VILLARROBLEDO
20782;"02";VILLATOYA
20783;"02";VILLAVALIENTE
20784;"02";VILLAVERDE DE GUADALIMAR
20785;"02";"VISO; EL"
20786;"02";VIVEROS
20787;"02";"YEGUARIZAS; LAS"
20788;"02";YESTE
20789;"02";YETAS DE ABAJO
20790;"02";"YUNQUERA; LA"
20791;"02";"ZARZA; LA"
20792;"02";ZORIO
20793;"02";ZULEMA
20794;"03";ABDET
20795;"03";"ABIAR; L'"
20796;"03";ABIO
20797;"03";ACEQUIA DE LOS PALACIOS
20798;"03";"ADELFAS; LAS"
20799;"03";ADSUBIA (AJUNTAMENT ADSUBIA)
20800;"03";ADSUBIA (AJUNTAMENT XABIA/JAVEA)
20801;"03";ADUANAS DE MAR
20802;"03";ADZANETA
20803;"03";AGOST
20804;"03";AGRES
20805;"03";AGUALEJAS
20806;"03";AGUARRIOS
20807;"03";AIGÜES
20808;"03";AIXIHUILI
20809;"03";"ALAMO; EL"
20810;"03";"ALBAIDA; DE"
20811;"03";ALBATERA
20812;"03";"ALBATERA-CATRAL; DE"
20813;"03";"ALBERCA; LA"
20814;"03";ALBIR
9512;"11";SAN JOSE DEL VALLE
9552;"28";CAMPO REAL
9572;"41";"PUEBLA DE CAZALLA; LA"
9593;"28";VALLAVERDA
9594;"28";ENSESEÑA NUEVO
9596;"41";RONQUILLO
9598;"10";SANTIAGO DEL CAMPO
9633;"10";COLLADO
9652;"41";ARROYO DE LA PLATA
9674;"41";"RONQUILLO; EL"
9675;"20";DONOSTIA / SAN SEBASTIAN
9696;"38";RADAZUL ALTO
9698;"06";PALOMAS
9737;"38";SANTA MARIA DEL MAR
9776;"11";BENALUP-CASAS VIEJAS
9796;"35";GRAN TARAJAL
9798;"19";VILLANUEVA DE LA TORRE
9816;"16";VILLAMAYOR DE SANTIAGO
9836;"04";CAMPOHERMOSO
9837;"04";ADRA
9840;"13";PUERTOLLANO
9856;"45";NAMBROCA
9876;"21";CAMPOFRIO
9877;"21";ALAJAR
9881;"45";HERRERUELA DE OROPESA
9883;"29";SITIOS DE CALAHONDA (MIJAS)
9884;"29";ARROYO DE LA MIEL
9885;"04";SAN ISIDRO DE NIJAR
9888;"21";FUENTEHERIDOS
9889;"21";JABUGO
9890;"04";ILLAR
9893;"04";TABERNAS
9936;"06";CARRASCALEJO
9956;"10";TEJEDA
20424;"01";RIBERA BAJA
20425;"01";RIVABELLOSA
20426;"01";RIVAGUDA
20427;"01";ROITEGUI
20428;"01";SABANDO
20429;"01";SALCEDO
20430;"01";SALINAS DE AÑANA
20431;"01";SALINILLAS DE BURADON
20432;"01";SALMANTON
20433;"01";SALVATIERRA
20434;"01";SAMANIEGO
20435;"01";SAN MIGUEL
20436;"01";SAN MILLAN
20437;"01";SAN ROMAN
20438;"01";SAN ROMAN DE CAMPEZO
20439;"01";SAN ROMAN DE SAN MILLAN
20440;"01";SAN VICENTE DE ARANA
20441;"01";SANTA COLOMA
20442;"01";SANTA CRUZ  FIERRO
20443;"01";SANTA CRUZ DE CAMPEZO
20444;"01";SANTA EULALIA
20445;"01";SANTIKURUTZE KANPEZU
20446;"01";SANTURDE
20447;"01";SARATXO
20448;"01";SARRIA
20449;"01";SENDADIANO
20450;"01";SOBRON
20451;"01";SOJO
20452;"01";SOJOGUTI
20453;"01";SUBIJANA DE ALAVA
20454;"01";SUBIJANA-MORILLAS
20455;"01";SUBILLANA-GASTEIZ
20456;"01";TERTANGA
20457;"01";TOBERA
20458;"01";TOBILLAS
20459;"01";TORTURA
20460;"01";TRASPONTE
20461;"01";TRESPUENTES
20462;"01";TROKONIZ
20463;"01";TUESTA
20464;"01";TURISO
20465;"01";TUYO
20466;"01";TXINTXETRU
20467;"01";UGALDE
20468;"01";ULLIBARRI DE LOS OLLEROS
20469;"01";ULLIBARRI-ARANA
20470;"01";ULLIBARRI-ARRAZUA
20471;"01";ULLIBARRI-GAMBOA
20472;"01";ULLIBARRI-JAUREGI
20473;"01";ULLIBARRI-VIÑA
20474;"01";UNTZAGA-APREGINDANA
20475;"01";UNTZILLA
20476;"01";UNZA-APREGUINDANA
20477;"01";URABAIN
20478;"01";URARTE
20479;"01";URBINA
20480;"01";URBINA BASABE
20481;"01";URBINA EZA
20482;"01";URIBARRI
20483;"01";URIBARRI NAGUSIA
20484;"01";URIBARRI-DIBIÑA
20485;"01";URIBARRI-HARANA
20486;"01";URIBARRI-JAUREGI
20487;"01";URIBARRI-KUARTANGO
20488;"01";URIZAHARRA
20489;"01";URKABUSTAIZ
20490;"01";URRUNAGA
20491;"01";URTURI
20492;"01";UZKIANO
20493;"01";VALDEGOVIA
20494;"01";VALLE DE ARANA
20495;"01";VALLUERCA
20496;"01";VICUÑA
20497;"01";VILLABEZANA
20498;"01";VILLABUENA DE ALAVA
20499;"01";VILLACHICA
20500;"01";VILLAFRANCA
20501;"01";VILLAFRIA
20502;"01";VILLALUENGA
20503;"01";VILLAMADERNE
20504;"01";VILLAMANCA
20505;"01";VILLAMARDONES
20506;"01";VILLAMBROSA
20507;"01";VILLANAÑE
20508;"01";VILLANUEVA DE VALDEGOVIA
20509;"01";VILLAVERDE
20510;"01";VILLODAS
20511;"01";VILORIA
20512;"01";VIÑASPRE
20513;"01";VIRGALA MAYOR
9492;"04";ZURGENA
9532;"06";NOVELDA DEL GUADIANA
9672;"41";SAN NICOLAS DEL PUERTO
9673;"41";"PEDROSO; EL"
9716;"03";SAN JOAN D'ALACANT
9838;"04";"GANGOSA; LA"
9839;"18";ALBONDON
9879;"21";"MARINES; LOS"
9916;"10";CUACOS DE YUSTE
20000;"01";ABERASTURI
